"interaction_pairs","interaction","value","scram_mean","scram_sd","p_val","cell_type1","cell_type2","interact_ratio","p_val_adj"
"iCAF-classical_iCAF-secretory","CTHRC1_FZD6",0.854689670860969,0.109485020692688,0.105457953867008,7.95252752539e-13,"iCAF-classical","iCAF-secretory",7.8064530239254,1.45597666685406e-10
"mCAF-classical_T-cells-atypical","CTHRC1_FZD6",1.81552079827643,0.318586293664675,0.478251521632188,0.000873986462362142,"mCAF-classical","T-cells-atypical",5.69867829966139,0.026590933930668
"mCAF-remodeling_LumProgenitors-transitional-pat4","CTHRC1_FZD6",1.50432649142653,0.170998391886703,0.295563015903705,3.2239065919093e-06,"mCAF-remodeling","LumProgenitors-transitional-pat4",8.79731367545979,0.000217213564703109
"mCAF-remodeling_Cancer-Basal/Plastic-pat4","CTHRC1_FZD6",1.6199270100353,0.310624408743143,0.379135655291782,0.000276795851412714,"mCAF-remodeling","Cancer-Basal/Plastic-pat4",5.21506669932957,0.0104054015546021
"mCAF-classical_mCAF-patient4-specific","CTHRC1_FZD6",1.8126040554744,0.13485473713422,0.226106360441531,5.85087533977457e-14,"mCAF-classical","mCAF-patient4-specific",13.4411596803628,1.19448386234653e-11
"mCAF-patient4-specific_mCAF-patient4-specific","CTHRC1_FZD6",1.67732729158026,0.118083924409434,0.12013332384247,0,"mCAF-patient4-specific","mCAF-patient4-specific",14.2045354604277,0
"Cancer-Basal/Cycl-pat4_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.733118323444627,0.117930990101936,0.116158468437025,5.91497283375375e-08,"Cancer-Basal/Cycl-pat4","Cancer-Basal/Cycl-pat4",6.21650274292568,5.69515965412101e-06
"LumProgenitors-shared_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.74258522487979,0.088209916694505,0.0955880261218229,3.80284692624855e-12,"LumProgenitors-shared","Cancer-Basal/Cycl-pat4",8.41838710098282,6.54475467379732e-10
"LumProgenitors-Cycl-pat4_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.742931516273265,0.104184854932785,0.0884261426558096,2.53352894219461e-13,"LumProgenitors-Cycl-pat4","Cancer-Basal/Cycl-pat4",7.13089744908284,4.89418717934114e-11
"iCAF-classical_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.758897109881836,0.094735216275328,0.0779330817640831,0,"iCAF-classical","Cancer-Basal/Cycl-pat4",8.01071808055266,0
"mCAF-classical_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.775827317046165,0.068436247462895,0.0429260913225383,0,"mCAF-classical","Cancer-Basal/Cycl-pat4",11.3364970437166,0
"Endothelial_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.749553482141523,0.130146421357922,0.150966645129611,2.03966686367352e-05,"Endothelial","Cancer-Basal/Cycl-pat4",5.75930920205744,0.00112131439123761
"pDCs_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.766522111366428,0.185122172042242,0.196320993182063,0.00153084101777823,"pDCs","Cancer-Basal/Cycl-pat4",4.14062833700718,0.041511863945461
"mCAF-plastic_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.737625071118623,0.143200581753024,0.0942575080518096,1.42810541170491e-10,"mCAF-plastic","Cancer-Basal/Cycl-pat4",5.15099214045648,2.03098823520907e-08
"T-cells-CD8-effector_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.798678119370426,0.0765490964345475,0.0703728666084245,0,"T-cells-CD8-effector","Cancer-Basal/Cycl-pat4",10.4335407806326,0
"PVL_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.743459035579356,0.137575034212756,0.175978691829619,0.000287713940351542,"PVL","Cancer-Basal/Cycl-pat4",5.4040258091422,0.0107524879360332
"Macrophages-monocyte-derived_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.788313468824168,0.0481735798050866,0.0255081043955703,0,"Macrophages-monocyte-derived","Cancer-Basal/Cycl-pat4",16.3640209428848,0
"iCAF-secretory_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.718861969278904,0.147904347891974,0.146997422550272,5.1347724803863e-05,"iCAF-secretory","Cancer-Basal/Cycl-pat4",4.86031668118332,0.00249416570317594
"T-cells-atypical_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.725125121200974,0.0672435533430418,0.0321055753355549,0,"T-cells-atypical","Cancer-Basal/Cycl-pat4",10.7835634072126,0
"T-cells-CD4-Treg_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.753067327381634,0.116212176901316,0.0821378594669384,4.44089209850063e-15,"T-cells-CD4-Treg","Cancer-Basal/Cycl-pat4",6.48010688261282,1.00130874056383e-12
"Cancer-Basal/Plastic-pat4_Cancer-Basal/Cycl-pat4","CXCL10_SDC4",0.726748595420896,0.153215046143434,0.176824155289276,0.000590302470138138,"Cancer-Basal/Plastic-pat4","Cancer-Basal/Cycl-pat4",4.7433239339989,0.0193701493693624
"T-cells-CD4-Treg_LumProgenitors-shared","CXCL10_SDC4",0.283253520643694,0.0633907895978603,0.0370978241074064,1.54666834895067e-09,"T-cells-CD4-Treg","LumProgenitors-shared",4.46837028597692,1.92042032871453e-07
"Plasma-cells_LumProgenitors-Cycl-pat4","CXCL10_SDC4",0.519742698143638,0.0791576640624544,0.0282043305645463,0,"Plasma-cells","LumProgenitors-Cycl-pat4",6.56591758106414,0
"Endothelial_LumProgenitors-Cycl-pat4","CXCL10_SDC4",0.545003292618323,0.0715723890216364,0.0555330975881093,0,"Endothelial","LumProgenitors-Cycl-pat4",7.61471427834507,0
"T-cells-CD8-effector_LumProgenitors-Cycl-pat4","CXCL10_SDC4",0.594127929847226,0.101598397875237,0.164483530277891,0.00137492455782029,"T-cells-CD8-effector","LumProgenitors-Cycl-pat4",5.84780805871385,0.0381601148132295
"PVL_LumProgenitors-Cycl-pat4","CXCL10_SDC4",0.538908846056156,0.138375944282563,0.105452406870931,7.28653986559191e-05,"PVL","LumProgenitors-Cycl-pat4",3.89452696312377,0.00337193742426991
"T-cells-atypical_LumProgenitors-Cycl-pat4","CXCL10_SDC4",0.520574931677773,0.0949296577687544,0.0981125728616639,7.17828871277248e-06,"T-cells-atypical","LumProgenitors-Cycl-pat4",5.48379657014963,0.000443136234615197
"iCAF-classical_Cancer-Transitional-pat4","CXCL10_SDC4",0.151280389290498,0.0447767007559818,0.0361922601223371,0.00162671252433355,"iCAF-classical","Cancer-Transitional-pat4",3.37855149522799,0.0435150631512354
"LumProgenitors-shared_LumProgenitors-transitional-pat4","CXCL10_SDC4",0.199204891845988,0.0670840318876379,0.0349191248319683,7.72804441908637e-05,"LumProgenitors-shared","LumProgenitors-transitional-pat4",2.96948299380164,0.00354288363448732
"mCAF-remodeling_LumProgenitors-transitional-pat4","CXCL10_SDC4",0.211141129057114,0.0701279785418286,0.0327468461648476,8.30565619069912e-06,"mCAF-remodeling","LumProgenitors-transitional-pat4",3.01079730868296,0.000505289315714227
"Macrophages-monocyte-derived_LumProgenitors-transitional-pat4","CXCL10_SDC4",0.244933135790365,0.0895049110707227,0.0477680070433371,0.000569333422590801,"Macrophages-monocyte-derived","LumProgenitors-transitional-pat4",2.73653292160505,0.0188134836637217
"LumProgenitors-transitional-pat4_LumProgenitors-transitional-pat4","CXCL10_SDC4",0.182189564546026,0.0677267092489328,0.0382278330372499,0.00137570042405288,"LumProgenitors-transitional-pat4","LumProgenitors-transitional-pat4",2.6900696426336,0.0381766914172417
"Cancer-Basal/Cycl-pat4_Cancer-Basal/Plastic-pat4","CXCL10_SDC4",0.50583409271888,0.102603415211288,0.0742530388725615,2.80991442336287e-08,"Cancer-Basal/Cycl-pat4","Cancer-Basal/Plastic-pat4",4.92999274612089,2.87240175989389e-06
"LumProgenitors-Cycl-pat4_Cancer-Basal/Plastic-pat4","CXCL10_SDC4",0.515647285547519,0.0621750378960093,0.0425461347193819,0,"LumProgenitors-Cycl-pat4","Cancer-Basal/Plastic-pat4",8.29347762376861,0
"Macrophages-immunoregulatory_Cancer-Basal/Plastic-pat4","CXCL10_SDC4",0.568446890404616,0.121475775912931,0.0708074327880104,1.37291844559684e-10,"Macrophages-immunoregulatory","Cancer-Basal/Plastic-pat4",4.67950820756276,1.9590208127258e-08
"T-cells-CD8-effector_Cancer-Basal/Plastic-pat4","CXCL10_SDC4",0.57139388864468,0.0927033919798222,0.0244461345783039,0,"T-cells-CD8-effector","Cancer-Basal/Plastic-pat4",6.16367833411155,0
"PVL_Cancer-Basal/Plastic-pat4","CXCL10_SDC4",0.516174804853609,0.08093450137012,0.0777309461544094,1.0759822366424e-08,"PVL","Cancer-Basal/Plastic-pat4",6.37768561139458,1.17853550131854e-06
"Cancer-Transitional-pat4_Cancer-Basal/Plastic-pat4","CXCL10_SDC4",0.492654187271415,0.101582112844152,0.0741399560758063,6.64571482289489e-08,"Cancer-Transitional-pat4","Cancer-Basal/Plastic-pat4",4.84981236831774,6.34019881005928e-06
"mCAF-remodeling_Cancer-Basal/Plastic-pat4","CXCL10_SDC4",0.52723723136517,0.134332530002743,0.0940623368602073,1.47645908264993e-05,"mCAF-remodeling","Cancer-Basal/Plastic-pat4",3.92486638459355,0.000841133072804963
"Cancer-Basal/Plastic-pat4_Cancer-Basal/Plastic-pat4","CXCL10_SDC4",0.499464364695149,0.075146680510076,0.0482509866530986,0,"Cancer-Basal/Plastic-pat4","Cancer-Basal/Plastic-pat4",6.64652598497919,0
"iCAF-classical_Cancer-Basal/Cycl-pat4","CXCL12_ACKR3",1.22945626316967,0.261150318745698,0.268866037572966,0.000158227372332398,"iCAF-classical","Cancer-Basal/Cycl-pat4",4.70784898549899,0.00650969123973632
"iCAF-secretory_Cancer-Basal/Cycl-pat4","CXCL12_ACKR3",1.57632774864386,0.394682050274486,0.382743695285856,0.00100990853617111,"iCAF-secretory","Cancer-Basal/Cycl-pat4",3.9939180095664,0.0299152672051855
"mCAF-remodeling_LumProgenitors-shared","CXCL12_ACKR3",0.897654262087071,0.13147330591406,0.0832252214878204,0,"mCAF-remodeling","LumProgenitors-shared",6.8276541450463,0
"mCAF-remodeling_Plasma-cells","CXCL12_ACKR3",0.923715297473343,0.210391146777234,0.245767576999522,0.00185137636701749,"mCAF-remodeling","Plasma-cells",4.3904665743915,0.0481152266883806
"iCAF-secretory_Plasma-cells","CXCL12_ACKR3",1.55773847702822,0.319958832087809,0.357067657439362,0.000263628205096733,"iCAF-secretory","Plasma-cells",4.86855907950282,0.00999654582924015
"mCAF-patient4-specific_Plasma-cells","CXCL12_ACKR3",0.826781312412026,0.204362945311351,0.178265418761374,0.000240134745872256,"mCAF-patient4-specific","Plasma-cells",4.04565177484797,0.009264290574893
"iCAF-classical_mCAF-classical","CXCL12_ACKR3",1.33214104908258,0.318841373440565,0.270502141491102,8.98400766029539e-05,"iCAF-classical","mCAF-classical",4.17806834385281,0.00401574997362639
"mCAF-plastic_mCAF-classical","CXCL12_ACKR3",0.917562636428642,0.231352877757795,0.22803071193475,0.00130930996543765,"mCAF-plastic","mCAF-classical",3.96607401352166,0.0367618879964818
"iCAF-secretory_mCAF-classical","CXCL12_ACKR3",1.67901253455677,0.304217957469569,0.368399718937419,9.50576918841151e-05,"iCAF-secretory","mCAF-classical",5.51911053680885,0.00421110500315639
"iCAF-secretory_Macrophages-immunoregulatory","CXCL12_ACKR3",1.56639031762175,0.345645908201525,0.296957248819871,1.97109223705194e-05,"iCAF-secretory","Macrophages-immunoregulatory",4.53177740703495,0.0010879818351707
"apCAF-classical_Endothelial","CXCL12_ACKR3",1.15341213605465,0.290832413481872,0.287442952553389,0.00134603520977383,"apCAF-classical","Endothelial",3.96589954415981,0.0375417660843608
"iCAF-secretory_pDCs","CXCL12_ACKR3",1.56806334682493,0.297887241324677,0.419519190428283,0.00123213381484544,"iCAF-secretory","pDCs",5.26394933818548,0.0350340675654423
"mCAF-remodeling_T-cells-CD8-effector","CXCL12_ACKR3",0.967294390607272,0.222743131336634,0.225832086341489,0.000488749479110373,"mCAF-remodeling","T-cells-CD8-effector",4.3426452021337,0.0166128967416462
"iCAF-secretory_T-cells-CD8-effector","CXCL12_ACKR3",1.60131757016215,0.415682277789965,0.399307730226713,0.00149274982407599,"iCAF-secretory","T-cells-CD8-effector",3.85226326865746,0.0407087617882423
"iCAF-secretory_PVL","CXCL12_ACKR3",1.68118135355476,0.392846697576602,0.371453039758169,0.000261817946783482,"iCAF-secretory","PVL",4.27948450101694,0.00994201210249944
"iCAF-classical_B-cells-activated","CXCL12_ACKR3",1.22933691038906,0.2134345772044,0.303232748083168,0.000403708562193628,"iCAF-classical","B-cells-activated",5.7597832857783,0.0142080686867355
"iCAF-secretory_apCAF-classical","CXCL12_ACKR3",1.62740362390575,0.258772451281586,0.333775115690036,2.06165755375354e-05,"iCAF-secretory","apCAF-classical",6.28893692449075,0.00113212409021148
"iCAF-classical_Cancer-Transitional-pat4","CXCL12_ACKR3",1.18480595616776,0.33842654866061,0.222729027858811,7.23361146736101e-05,"iCAF-classical","Cancer-Transitional-pat4",3.50092497428723,0.00335070852995648
"iCAF-secretory_Cancer-Transitional-pat4","CXCL12_ACKR3",1.53167744164195,0.321131061830584,0.375995517922232,0.000641900232420056,"iCAF-secretory","Cancer-Transitional-pat4",4.76963341045471,0.0207479471767408
"iCAF-secretory_mCAF-remodeling","CXCL12_ACKR3",1.64736295810133,0.35798389337613,0.42173202205293,0.00111654630010249,"iCAF-secretory","mCAF-remodeling",4.60177954534525,0.0323938610990035
"iCAF-secretory_iCAF-secretory","CXCL12_ACKR3",1.61416734409263,0.289657644293816,0.315156857363524,1.31875064397491e-05,"iCAF-secretory","iCAF-secretory",5.57267303622509,0.000760202130932138
"iCAF-secretory_T-cells-CD4-Treg","CXCL12_ACKR3",1.53167744164195,0.297179959532392,0.307374467707964,2.956381574859e-05,"iCAF-secretory","T-cells-CD4-Treg",5.15404014473931,0.00155207309744839
"iCAF-classical_LumProgenitors-transitional-pat4","CXCL12_ACKR3",1.18610937647179,0.225117338734428,0.216036337977205,4.32785358872589e-06,"iCAF-classical","LumProgenitors-transitional-pat4",5.26884949484523,0.000282294386509051
"iCAF-secretory_LumProgenitors-transitional-pat4","CXCL12_ACKR3",1.53298086194598,0.251020090777701,0.272113880759172,1.23180389088873e-06,"iCAF-secretory","LumProgenitors-transitional-pat4",6.1070046512873,9.12644997148927e-05
"iCAF-classical_Cancer-Basal/Plastic-pat4","CXCL12_ACKR3",1.18613488271516,0.280879748572266,0.283370224588448,0.000700118564822327,"iCAF-classical","Cancer-Basal/Plastic-pat4",4.22292774308003,0.0222670701747712
"iCAF-secretory_mCAF-patient4-specific","CXCL12_ACKR3",1.71234791585708,0.422719916018186,0.364270676768969,0.000199835129599646,"iCAF-secretory","mCAF-patient4-specific",4.05078599557492,0.0079380707957488
"iCAF-secretory_LumProgenitors-shared","CXCL12_CD4",1.55453575349491,0.526791404545683,0.318718413904824,0.000630709729991574,"iCAF-secretory","LumProgenitors-shared",2.9509512495474,0.0204542868738733
"iCAF-classical_mCAF-classical","CXCL12_CD4",1.18480595616776,0.299894507853575,0.236115741820642,8.92009149201511e-05,"iCAF-classical","mCAF-classical",3.95074242822163,0.00399278595786272
"iCAF-secretory_mCAF-classical","CXCL12_CD4",1.53167744164195,0.260578171751389,0.35741894828635,0.000188036737698072,"iCAF-secretory","mCAF-classical",5.87799596315874,0.00754370358163717
"iCAF-secretory_Macrophages-immunoregulatory","CXCL12_CD4",2.13661596729837,0.422985591245539,0.356310772969811,7.57033265963436e-07,"iCAF-secretory","Macrophages-immunoregulatory",5.05127364033089,5.91000221328285e-05
"mCAF-classical_pDCs","CXCL12_CD4",1.63809794424821,0.316384160724172,0.296835103099191,4.24011786703815e-06,"mCAF-classical","pDCs",5.17755990217324,0.000277206054161005
"T-cells-CD8-effector_pDCs","CXCL12_CD4",1.21979867724199,0.264534802280513,0.28026811464414,0.000326733558157488,"T-cells-CD8-effector","pDCs",4.6111085071843,0.0119526438569507
"apCAF-classical_pDCs","CXCL12_CD4",2.09832436055605,0.333044074447503,0.374726686784421,1.23344374070022e-06,"apCAF-classical","pDCs",6.30044045682851,9.13543311069553e-05
"mCAF-remodeling_pDCs","CXCL12_CD4",1.99813767517567,0.494496874561158,0.260416578494235,3.87097109921797e-09,"mCAF-remodeling","pDCs",4.04074884588284,4.56004448860755e-07
"Macrophages-monocyte-derived_pDCs","CXCL12_CD4",1.23992624202204,0.260787397880119,0.317117752342167,0.00100883435247834,"Macrophages-monocyte-derived","pDCs",4.75454815723888,0.0298895755550967
"iCAF-secretory_pDCs","CXCL12_CD4",2.63216085473055,0.418825601735512,0.288897705606366,9.2148511043888e-15,"iCAF-secretory","pDCs",6.28462263009594,2.02745694653948e-12
"mCAF-patient4-specific_pDCs","CXCL12_CD4",1.90120369011436,0.50334063590632,0.34756582384806,2.88694927180755e-05,"mCAF-patient4-specific","pDCs",3.77717107360313,0.00152122619708829
"iCAF-secretory_T-cells-CD8-effector","CXCL12_CD4",1.79758569170386,0.38056951228618,0.391613362842505,0.000148211507592477,"iCAF-secretory","T-cells-CD8-effector",4.72340961025831,0.00615602671462686
"iCAF-classical_PVL","CXCL12_CD4",1.34289882159094,0.343455495426287,0.308076117885661,0.000589020622876579,"iCAF-classical","PVL",3.90996457903278,0.0193384775577711
"iCAF-secretory_apCAF-classical","CXCL12_CD4",2.0615188930151,0.496728403547811,0.475732773517347,0.000502324547968835,"iCAF-secretory","apCAF-classical",4.15019330139165,0.0169864472878207
"Endothelial_B/T-mixed-patient4","CXCL12_CD4",1.08820193038904,0.190363743740998,0.213902951515231,1.3499300753006e-05,"Endothelial","B/T-mixed-patient4",5.71643480530412,0.000776428126839628
"iCAF-secretory_Macrophages-monocyte-derived","CXCL12_CD4",2.2443800411583,0.261305097152795,0.280485273274231,7.73825448163734e-13,"iCAF-secretory","Macrophages-monocyte-derived",8.58911695796707,1.41978703472101e-10
"mCAF-plastic_T-cells-CD4-Treg","CXCL12_CD4",1.09767963550965,0.31954377545822,0.269389878567441,0.00193534714014454,"mCAF-plastic","T-cells-CD4-Treg",3.43514635494182,0.0497359130548295
"iCAF-secretory_T-cells-CD4-Treg","CXCL12_CD4",1.85912953363778,0.429499003170998,0.420262277321277,0.000334769584302452,"iCAF-secretory","T-cells-CD4-Treg",4.32860034577914,0.012186137371364
"iCAF-classical_LumProgenitors-transitional-pat4","CXCL12_CD4",1.18598163939339,0.344561026232778,0.222644364204929,7.8662208471747e-05,"iCAF-classical","LumProgenitors-transitional-pat4",3.44200750839467,0.0035946653256731
"iCAF-secretory_mCAF-patient4-specific","CXCL12_CD4",1.60733173746535,0.348690839200775,0.302588819769512,1.59420138163835e-05,"iCAF-secretory","mCAF-patient4-specific",4.6096184836673,0.000899133071681135
"iCAF-secretory_Endothelial","CXCL12_CXCR4",1.68151640419976,0.469360735645012,0.385509957209513,0.000832447622945653,"iCAF-secretory","Endothelial",3.5825672590379,0.0255930498963874
"Cancer-Basal/Cycl-pat4_pDCs","CXCL12_CXCR4",1.66326370013287,0.398669728339034,0.429192618982357,0.00160722942554092,"Cancer-Basal/Cycl-pat4","pDCs",4.17203409715224,0.0431237418828058
"iCAF-classical_pDCs","CXCL12_CXCR4",2.81402352803309,0.560734699917687,0.543438400197207,1.689045623543e-05,"iCAF-classical","pDCs",5.01845797744669,0.000946973120084761
"mCAF-classical_pDCs","CXCL12_CXCR4",2.16683210302494,0.355648278017963,0.33926226460719,4.6834814360075e-08,"mCAF-classical","pDCs",6.09262644290238,4.58901745105021e-06
"apCAF-classical_pDCs","CXCL12_CXCR4",2.62705851933278,0.609146646633329,0.505309743770831,3.25641177973957e-05,"apCAF-classical","pDCs",4.312686499798,0.00168802720484863
"iCAF-secretory_pDCs","CXCL12_CXCR4",3.16089501350728,0.80188632589824,0.434660553695146,2.8615504965579e-08,"iCAF-secretory","pDCs",3.94182431028061,2.92029801212342e-06
"iCAF-secretory_T-cells-CD8-effector","CXCL12_CXCR4",2.50076675509444,0.659623949294471,0.634777080923843,0.00186310249302035,"iCAF-secretory","T-cells-CD8-effector",3.79120066481704,0.0483375256380198
